"","NMDS1","NMDS2","date","PERIOD","SEASON","SITE","ID","RELIEF","TRANSECT","PatMin","MesFra","StrPur","MegUnd","DerImb","PisGig","PycHel","SteOsm","LamSpp","MacJuv","LamJuv","EisArb","PteCal","MacPyr","DIST","X_dist","date_diff","days","Vel","X_Vel","MidPt"
"14",0.794564386786173,0.0310405377579252,1988-04-26,16,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",1,150,571,5,0,5,0,19,0,2,0,0,0,0,0.191444589454672,0.191111542167692,202,202,0.000947745492349861,0.000946096743404416,"0.699008615702328"
"15",1.01036982832023,-0.0411056449355475,1988-10-09,17,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,221,698,4,0,7,0,4,0,0,0,0,0,0,0.227545732267055,0.21580544153406,166,166,0.00137075742329551,0.00130003278032566,"0.902467107553203"
"16",0.982392311220544,-0.0459643454667018,1989-04-18,18,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",0,165,669,15,0,3,0,0,0,0,0,0,0,0,0.0283962750006904,-0.0279775170996891,191,191,0.000148671596862253,-0.000146479147118791,"0.996381069770389"
"17",1.12631493723291,0.0398017102034777,1989-11-10,19,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,171,902,20,0,2,0,0,0,0,0,0,0,0,0.167539662717563,0.143922626012363,206,206,0.000813299333580403,0.000698653524331859,"1.05435362422673"
"18",1.33217966189641,0.227171674212649,1990-10-20,21,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,91,1475,16,0,8,0,0,0,0,0,0,0,0,0.278366284369315,0.205864724663503,344,344,0.000809204315027078,0.000598443967045067,"1.22924729956466"
"19",1.1582718039179,0.0884561997384029,1991-04-18,22,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",2,125,1018,31,0,9,0,0,0,0,0,0,0,0,0.222454323233534,-0.173907857978512,180,180,0.00123585735129741,-0.000966154766547289,"1.24522573290715"
"20",1.20056096059133,0.165046042646562,1991-10-08,23,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,65,1118,4,0,14,0,0,0,0,0,0,0,0,0.0874892953957617,0.0422891566734351,173,173,0.000505718470495732,0.000244445992331995,"1.17941638225462"
"21",1.19803251141478,0.198527284423587,1992-04-09,24,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",0,53,1115,13,0,6,0,0,0,0,0,0,0,0,0.0335765782379617,-0.00252844917654804,184,184,0.000182481403467183,-1.37415716116741e-05,"1.19929673600306"
"22",1.21893590904902,0.220615879496891,1992-10-06,25,"FALL","WestEnd Urchin","2_10L",18.22,"10L",2,43,1152,0,0,10,0,0,0,0,0,0,0,0,0.0304114791644122,0.0209033976342381,180,180,0.000168952662024512,0.000116129986856878,"1.2084842102319"
"23",0.458121730065188,-0.156642971256794,1993-10-25,27,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,70,299,4,0,2,0,8,2,2,4,1,0,2,0.849212844588939,-0.760814178983835,384,384,0.0022114917827837,-0.00198128692443707,"0.838528819557106"
"24",-0.633896978842751,0.983309654065988,1994-04-16,28,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",0,8,36,4,0,2,0,137,0,175,91,7,0,15,1.57860598269019,-1.09201870890794,173,173,0.0091248900733537,-0.00631224687230023,"-0.0878876243887811"
"25",-0.399573526356616,-0.509166362163888,1994-10-06,29,"FALL","WestEnd Urchin","2_10L",18.22,"10L",1,103,55,5,0,5,0,34,0,0,0,0,0,14,1.51075879590569,0.234323452486134,173,173,0.00873270980292306,0.00135447082361927,"-0.516735252599683"
"26",-0.0496537769931527,-0.138628090462919,1995-04-10,30,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",4,128,141,5,0,1,0,46,0,42,6,0,0,3,0.509649332178245,0.349919749363464,186,186,0.00274005017300132,0.00188128897507239,"-0.224613651674885"
"27",0.139380733545527,-0.127454945898462,1995-10-06,31,"FALL","WestEnd Urchin","2_10L",18.22,"10L",3,123,188,3,0,8,0,49,1,0,6,1,3,5,0.189364424679126,0.18903451053868,179,179,0.00105790181384987,0.00105605871809318,"0.0448634782761871"
"28",0.160107304944288,0.189981112343101,1996-04-29,32,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",1,0,249,2,0,15,0,37,2,26,18,0,5,4,0.318111995740319,0.0207265713987607,206,206,0.00154423298903067,0.000100614424265829,"0.149744019244907"
"29",0.567935915441971,-0.0150508468985068,1996-10-05,33,"FALL","WestEnd Urchin","2_10L",18.22,"10L",1,179,414,0,0,13,0,24,0,7,1,3,2,23,0.456467172807556,0.407828610497683,159,159,0.0028708627220601,0.00256495981445084,"0.364021610193129"
"30",0.355857454227638,0.00210436955674217,1997-04-17,34,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",1,115,331,3,0,22,0,25,11,11,7,8,3,20,0.212771180291566,-0.212078461214333,194,194,0.00109675866129673,-0.00109318794440378,"0.461896684834805"
"31",0.740786496274666,0.382232256656496,1997-10-19,35,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,374,605,0,0,1,0,52,3,0,10,1,19,11,0.540987595016896,0.384929042047028,185,185,0.0029242572703616,0.00208069752457853,"0.548321975251152"
"32",0.461233247642737,0.306731016773378,1998-04-27,36,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",0,64,471,0,0,1,0,78,74,0,12,3,18,3,0.289569432165332,-0.279553248631928,190,190,0.00152404964297543,-0.00147133288753646,"0.601009871958701"
"33",-0.256175238428196,-0.219919397145727,1998-10-20,37,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,78,90,0,0,2,0,43,5,10,3,2,3,6,0.889963816324997,-0.717408486070933,176,176,0.00505661259275567,-0.00407618457994848,"0.102529004607271"
"34",0.950547077005192,0.549446869298427,1999-04-26,38,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",0,235,1200,0,0,8,0,60,4,2,2,0,15,14,1.43111956122021,1.20672231543339,188,188,0.00761233809159686,0.00641873572039037,"0.347185919288498"
"35",0.929040418582923,0.37946974804542,1999-11-19,39,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,173,960,2,0,6,0,60,1,0,1,0,6,2,0.171332303159537,-0.0215066584222691,207,207,0.000827692285794865,-0.000103896900590672,"0.939793747794057"
"36",1.13893168525946,0.191546053810277,2000-10-26,41,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,28,940,1,0,4,1,0,0,0,0,0,0,0,0.281726212273662,0.209891266676536,342,342,0.000823760854601351,0.000613717154024959,"1.03398605192119"
"37",-0.746510594220321,-0.160140733821291,2001-05-03,42,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",1,24,58,3,0,4,0,0,51,118,20,0,0,7,1.91796146620429,-1.88544227947978,189,189,0.0101479442656312,-0.00997588507661259,"0.196210545519569"
"38",-1.91661591998861,-0.0983727844898528,2001-10-16,43,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,1,0,2,0,7,0,0,0,0,0,0,29,24,1.17173450617276,-1.17010532576828,166,166,0.00705864160345036,-0.00704882726366434,"-1.33156325710446"
"39",-1.67068479208487,-1.22517248235364,2002-05-01,44,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",3,0,1,0,0,6,0,0,0,0,0,0,0,10,1.15332548691943,0.245931127903737,197,197,0.00585444409603772,0.00124838135991745,"-1.79365035603674"
"40",-1.29422607075795,-1.02594906800196,2002-10-12,45,"FALL","WestEnd Urchin","2_10L",18.22,"10L",31,3,9,7,0,20,0,0,0,0,28,0,0,5,0.425923863723366,0.376458721326917,164,164,0.00259709673002052,0.00229548000809096,"-1.48245543142141"
"41",-1.20628074683737,-0.379027673109459,2003-05-03,46,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",3,8,18,0,2,12,0,6,8,8,6,0,4,63,0.652871864280545,0.0879453239205836,203,203,0.00321611755803224,0.000433228196653121,"-1.25025340879766"
"42",-1.75394693488671,-0.293178590665604,2003-10-17,47,"FALL","WestEnd Urchin","2_10L",18.22,"10L",2,0,0,0,0,6,0,0,10,4,14,22,0,38,0.554353964979917,-0.547666188049348,167,167,0.00331948482023902,-0.0032794382517925,"-1.48011384086204"
"43",-0.7299933205649,1.09202900582128,2005-05-10,50,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",2,27,21,0,0,9,0,42,17,163,301,0,4,11,1.72257977744071,1.02395361432181,571,571,0.0030167771934163,0.00179326377289284,"-1.24197012772581"
"44",-1.06598572197884,-0.0864014805057892,2005-10-18,51,"FALL","WestEnd Urchin","2_10L",18.22,"10L",4,14,16,0,0,17,1,43,4,0,3,0,4,7,1.22539353063127,-0.335992401413942,161,161,0.00761113994180913,-0.00208690932555243,"-0.897989521271871"
"45",-0.624392857043251,0.761385203948591,2006-04-19,52,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",2,28,44,0,1,5,0,67,12,258,54,1,8,2,0.955900894810845,0.441592864935591,183,183,0.00522350215743631,0.00241307576467536,"-0.845189289511046"
"46",-1.25273193772603,-0.238018100864917,2006-10-17,53,"FALL","WestEnd Urchin","2_10L",18.22,"10L",14,17,14,0,0,26,0,0,18,84,0,23,13,30,1.1805155509291,-0.628339080682781,181,181,0.00652218536424917,-0.00347148663360652,"-0.938562397384641"
"47",-1.13461551965452,0.759073983425817,2007-05-02,54,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",14,2,4,0,0,7,0,96,7,39,29,0,63,28,1.00406379915486,0.118116418071513,197,197,0.00509677055408558,0.000599575726251335,"-1.19367372869027"
"48",-0.260979545493935,-0.000405036242280058,2007-11-03,55,"FALL","WestEnd Urchin","2_10L",18.22,"10L",3,89,122,0,0,6,0,39,11,78,10,6,33,7,1.15760450787975,0.873635974160584,185,185,0.00625732166421487,0.00472235661708424,"-0.697797532574227"
"49",-0.191725406832578,-0.0581340296570446,2008-10-21,57,"FALL","WestEnd Urchin","2_10L",18.22,"10L",5,106,127,0,0,3,2,39,30,0,1,6,26,33,0.0901597049818178,0.0692541386613572,353,353,0.000255409929126963,0.000196187361646904,"-0.226352476163256"
"50",-0.53649728762084,-0.0595381769037471,2010-06-29,60,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",6,88,55,0,2,11,0,43,31,9,16,8,21,11,0.344774740101078,-0.344771880788262,616,616,0.000559699253410841,-0.000559694611669256,"-0.364111347226709"
"51",0.00622164066368264,-0.0390885391256863,2010-12-14,61,"FALL","WestEnd Urchin","2_10L",18.22,"10L",7,122,183,0,0,7,1,23,25,8,20,7,30,3,0.543104062591649,0.542718928284522,168,168,0.00323276227733124,0.00323046981121739,"-0.265137823478578"
"52",-0.243803751308391,-0.0326067580430051,2011-10-24,63,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,9,127,0,1,21,2,10,23,0,0,3,38,6,0.250109396298485,-0.250025391972073,314,314,0.000796526739804092,-0.000796259210102143,"-0.118791055322354"
"53",0.278863787245312,0.0434679381215955,2012-11-07,65,"FALL","WestEnd Urchin","2_10L",18.22,"10L",5,145,288,0,0,10,0,26,32,2,0,3,38,5,0.528174890783652,0.522667538553703,380,380,0.00138993392311487,0.0013754408909308,"0.0175300179684605"
"54",-0.184265099410208,-0.237763766162381,2013-10-22,67,"FALL","WestEnd Urchin","2_10L",18.22,"10L",5,117,116,0,0,11,0,11,13,0,26,9,32,5,0.541829896876549,-0.46312888665552,349,349,0.00155252119448868,-0.00132701686720779,"0.0472993439175517"
"55",0.451618523788109,0.131539900085242,2014-04-30,68,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",4,189,387,0,0,0,0,18,32,7,19,8,30,2,0.735345619525781,0.635883623198317,190,190,0.00387024010276727,0.00334675591157009,"0.13367671218895"
"56",0.0998313893391813,0.0966858994109633,2014-11-20,69,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,126,222,0,0,0,0,51,38,5,3,8,35,5,0.353509532158314,-0.351787134448927,204,204,0.00173288986352115,-0.00172444673749474,"0.275724956563645"
"57",-0.147353176753156,-0.0329942098334358,2015-04-19,70,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",0,83,130,0,0,0,0,37,52,1,0,4,26,5,0.279136419064041,-0.247184566092337,150,150,0.00186090946042694,-0.00164789710728225,"-0.0237608937069871"
"58",0.162578558250836,0.0961522829719188,2015-10-21,71,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,106,238,0,0,0,0,46,53,0,0,6,31,3,0.335762560400215,0.309931735003991,185,185,0.00181493275892008,0.00167530667569725,"0.00761269074884011"
"59",0.171169711091462,0.214890127586202,2016-05-01,72,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",1,69,285,0,0,0,0,39,40,123,0,3,10,10,0.119048240855448,0.00859115284062598,193,193,0.000616830263499731,4.45137452882175e-05,"0.166874134671149"
"60",-0.0400930466633391,-0.0510254988301613,2016-09-27,73,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,71,163,0,0,0,0,35,38,1,0,3,9,23,0.339621956278699,-0.211262757754801,149,149,0.00227934198844764,-0.00141787085741477,"0.0655383322140613"
"61",0.0744970826848784,0.56045243210132,2017-04-04,74,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",0,77,230,0,0,0,0,18,24,376,44,2,13,9,0.622122301288329,0.114590129348217,189,189,0.00329165238776894,0.000606296980678397,"0.0172020180107696"
"62",0.231433449208639,-0.102838083603315,2017-10-12,75,"FALL","WestEnd Urchin","2_10L",18.22,"10L",0,110,229,1,0,0,0,32,10,0,0,3,4,9,0.681603500109411,0.156936366523761,191,191,0.00356860471261472,0.000821656369234351,"0.152965265946759"
"63",0.372571752530676,-0.0098979737536709,2018-04-03,76,"SPRING","WestEnd Urchin","2_10L",18.22,"10L",0,106,314,3,0,3,0,32,6,1,14,3,5,3,0.168990782835891,0.141138303322037,173,173,0.000976825334311509,0.000815828342901948,"0.302002600869658"
"64",-0.834870374511629,0.992281281452319,1981-04-25,2,"SPRING","NavFac","1_10R",10.14,"10R",0,0,13,13,0,0,0,94,35,2,2,0,23,1,1.1418931068448,0.257064076755046,241,241,0.00473814567155519,0.00106665592014542,"-0.963402412889153"
"65",-0.952682185685256,0.924256573353233,1981-10-24,3,"FALL","NavFac","1_10R",10.14,"10R",0,0,10,1,0,0,0,83,30,1,22,0,7,3,0.136040375491896,-0.117811811173626,182,182,0.000747474590614813,-0.000647317643811132,"-0.893776280098443"
"66",-0.778554010353326,1.00460209321033,1982-04-29,4,"SPRING","NavFac","1_10R",10.14,"10R",0,0,13,14,0,0,0,82,61,4,2,13,0,4,0.191770758995041,0.174128175331929,187,187,0.00102551208018739,0.000931166713004968,"-0.865618098019291"
"67",-0.712806067243496,1.1899551820367,1982-10-18,5,"FALL","NavFac","1_10R",10.14,"10R",0,0,14,9,0,0,0,184,41,0,0,0,23,3,0.196668654240194,0.0657479431098303,172,172,0.00114342240837322,0.000382255483196688,"-0.745680038798411"
"68",-0.547348294704548,0.835285940923949,1983-05-01,6,"SPRING","NavFac","1_10R",10.14,"10R",1,0,44,15,0,0,0,191,49,3,4,1,11,5,0.391364976824757,0.165457772538948,195,195,0.0020069998811526,0.000848501397635631,"-0.630077180974022"
"69",-0.684966030190405,1.25749481733117,1983-09-15,7,"FALL","NavFac","1_10R",10.14,"10R",0,0,10,13,0,0,0,194,43,7,0,1,8,2,0.444070913748356,-0.137617735485856,137,137,0.0032413935310099,-0.00100450901814493,"-0.616157162447477"
"70",-0.766912953212684,1.40436772415379,1984-10-03,9,"FALL","NavFac","1_10R",10.14,"10R",0,0,1,13,0,0,0,141,34,0,0,1,7,2,0.168187243723612,-0.0819469230222795,384,384,0.000437987613863573,-0.00021340344537052,"-0.725939491701544"
"71",-0.516777531952164,0.828713651522401,1985-09-05,11,"FALL","NavFac","1_10R",10.14,"10R",0,0,45,20,0,0,0,155,42,0,17,1,4,1,0.627650651482398,0.25013542126052,337,337,0.00186246484119406,0.000742241606114303,"-0.641845242582424"
"72",-0.576609914794547,0.954438918695633,1986-04-18,12,"SPRING","NavFac","1_10R",10.14,"10R",0,0,32,27,0,0,0,139,43,0,32,1,4,0,0.139236334490599,-0.0598323828423827,225,225,0.000618828153291551,-0.000265921701521701,"-0.546693723373355"
"73",-0.619274274220159,0.87984117066547,1986-10-05,13,"FALL","NavFac","1_10R",10.14,"10R",0,0,30,46,0,0,0,93,47,0,9,1,4,2,0.0859364391650572,-0.0426643594256128,170,170,0.000505508465676807,-0.000250966820150664,"-0.597942094507353"
"74",0.0880004728781235,0.374590529477541,1987-04-24,14,"SPRING","NavFac","1_10R",10.14,"10R",0,0,187,60,0,0,0,64,38,0,0,0,3,0,0.869204106239584,0.707274747098283,201,201,0.00432439853850539,0.00351877983630987,"-0.265636900671018"
"75",-0.283767438264585,0.494191543961231,1987-10-07,15,"FALL","NavFac","1_10R",10.14,"10R",0,0,99,58,0,0,0,106,31,1,9,1,10,1,0.39053269059189,-0.371767911142709,166,166,0.00235260656983066,-0.00223956572977536,"-0.0978834826932309"
"76",-0.143038336738735,0.381048095102131,1988-04-26,16,"SPRING","NavFac","1_10R",10.14,"10R",0,0,132,46,0,0,0,84,24,0,14,1,7,0,0.180571647929582,0.14072910152585,202,202,0.000893919049156346,0.000696678720425,"-0.21340288750166"
"77",-0.23089661363415,0.270075770502746,1988-10-09,17,"FALL","NavFac","1_10R",10.14,"10R",0,0,117,48,0,0,0,33,38,3,1,1,13,0,0.141541278947247,-0.0878582768954146,166,166,0.000852658306911126,-0.00052926672828563,"-0.186967475186442"
"78",0.440038157686352,0.412047674241018,1989-04-18,18,"SPRING","NavFac","1_10R",10.14,"10R",1,0,398,44,0,0,0,51,45,1,8,0,22,0,0.685791140813268,0.670934771320502,191,191,0.00359052953305376,0.00351274749382462,"0.104570772026101"
"79",0.461844991207368,0.376399022461829,1989-11-10,19,"FALL","NavFac","1_10R",10.14,"10R",0,0,420,19,0,1,0,62,21,0,10,4,17,1,0.0417895245472733,0.0218068335210159,206,206,0.000202861769646958,0.000105858415150563,"0.45094157444686"
"80",0.938669827077801,0.331779231494128,1990-10-20,21,"FALL","NavFac","1_10R",10.14,"10R",0,9,787,12,0,2,0,22,2,0,2,0,2,0,0.478907976388854,0.476824835870433,344,344,0.0013921743499676,0.00138611870892568,"0.700257409142585"
"81",1.24321194312687,0.334629304917383,1991-04-18,22,"SPRING","NavFac","1_10R",10.14,"10R",0,7,1120,11,0,3,0,0,0,0,0,0,0,0,0.304555452038149,0.304542116049067,180,180,0.00169197473354527,0.00169190064471704,"1.09094088510234"
"82",1.25086951899027,0.325577067064987,1991-10-08,23,"FALL","NavFac","1_10R",10.14,"10R",0,14,1174,6,0,5,0,0,0,0,0,0,0,0,0.0118567060451081,0.00765757586340232,173,173,6.85358730931104e-05,4.42634442971232e-05,"1.24704073105857"
"83",1.13970133904857,0.253822195529621,1992-04-09,24,"SPRING","NavFac","1_10R",10.14,"10R",0,3,862,20,0,4,0,0,0,0,0,0,0,0,0.132314495882374,-0.111168179941698,184,184,0.000719100521099859,-0.000604174890987489,"1.19528542901942"
"84",0.829956792369674,-0.0468221798730904,1992-10-06,25,"FALL","NavFac","1_10R",10.14,"10R",0,5,419,12,0,1,0,0,0,0,0,0,0,0,0.43165811084538,-0.309744546678899,180,180,0.00239810061580767,-0.00172080303710499,"0.984829065709124"
"85",1.02968958340038,0.128650510221567,1993-10-25,27,"FALL","NavFac","1_10R",10.14,"10R",0,0,617,11,0,0,0,0,0,0,0,0,0,0,0.265864350340495,0.199732791030711,384,384,0.000692355079011706,0.000520137476642477,"0.92982318788503"
"86",0.815414871421043,-0.168360108756543,1994-04-16,28,"SPRING","NavFac","1_10R",10.14,"10R",0,0,338,43,0,0,0,0,0,0,0,0,0,0,0.366236207903575,-0.214274711979342,173,173,0.00211697230002066,-0.00123858215016961,"0.922552227410714"
"87",0.966015372379441,0.115022658063757,1994-10-06,29,"FALL","NavFac","1_10R",10.14,"10R",0,3,568,40,0,1,0,2,0,0,0,0,0,0,0.320914791525179,0.150600500958398,173,173,0.00185499879494323,0.000870523126927156,"0.890715121900242"
"88",0.951148399622097,0.0706249476289218,1995-04-10,30,"SPRING","NavFac","1_10R",10.14,"10R",0,5,530,46,0,0,0,1,0,0,0,0,0,0,0.0468207600410655,-0.0148669727573434,186,186,0.000251724516349815,-7.9929961060986e-05,"0.958581886000769"
"89",0.89052112025809,-0.00945502491661704,1995-10-06,31,"FALL","NavFac","1_10R",10.14,"10R",0,1,450,26,0,1,0,0,0,0,0,0,0,0,0.100441370988132,-0.0606272793640074,179,179,0.00056112497758733,-0.000338699884715125,"0.920834759940094"
"90",1.01475476340503,0.0644877746458232,1996-04-29,32,"SPRING","NavFac","1_10R",10.14,"10R",0,1,536,75,0,0,0,0,0,0,0,0,0,0,0.14457363416852,0.124233643146942,206,206,0.000701813758099612,0.000603075937606515,"0.952637941831561"
"91",1.01733019918192,0.0731912150873378,1996-10-05,33,"FALL","NavFac","1_10R",10.14,"10R",0,1,546,83,0,1,0,0,0,0,0,0,0,0,0.00907649408967247,0.00257543577688679,159,159,5.70848684885061e-05,1.61977092885962e-05,"1.01604248129348"
"92",0.975850481231939,0.0334816527912396,1997-04-17,34,"SPRING","NavFac","1_10R",10.14,"10R",0,1,509,80,0,5,0,0,0,0,0,0,0,0,0.0574231341791581,-0.04147971794998,194,194,0.00029599553700597,-0.000213812979123608,"0.996590340206929"
"93",0.701294146134961,-0.255601892768669,1997-10-19,35,"FALL","NavFac","1_10R",10.14,"10R",0,2,280,36,0,2,0,0,0,0,0,0,0,0,0.398685938371761,-0.274556335096978,185,185,0.00215505912633384,-0.0014840882978215,"0.83857231368345"
"94",0.570379785097952,-0.446446916146854,1998-04-27,36,"SPRING","NavFac","1_10R",10.14,"10R",0,0,196,19,0,0,0,0,0,0,0,0,0,0,0.231431183883997,-0.130914361037009,190,190,0.00121805886254735,-0.000689022952826363,"0.635836965616456"
"95",0.121331895959197,-1.03892480965024,1998-10-20,37,"FALL","NavFac","1_10R",10.14,"10R",0,0,74,12,0,1,0,0,0,0,0,0,0,0,0.743420514265099,-0.449047889138755,176,176,0.00422398019468806,-0.00255140846101565,"0.345855840528574"
"96",0.442001479989643,-0.510865263024704,1999-04-26,38,"SPRING","NavFac","1_10R",10.14,"10R",0,1,164,48,0,1,0,4,0,2,0,0,0,1,0.617799212450638,0.320669584030446,188,188,0.00328616602367361,0.00170568927675769,"0.28166668797442"
"97",0.59601070461046,0.00416773775228605,1999-11-19,39,"FALL","NavFac","1_10R",10.14,"10R",0,0,302,59,0,3,0,19,1,0,0,0,0,0,0.53756658485964,0.154009224620817,207,207,0.00259694002347652,0.000744005916042594,"0.519006092300051"
"98",0.671854154070166,-0.00461059955531887,2000-05-04,40,"SPRING","NavFac","1_10R",10.14,"10R",0,6,363,13,0,0,0,12,0,0,0,0,0,0,0.0763497742749322,0.0758434494597062,167,167,0.000457184277095402,0.000454152391974289,"0.633932429340313"
"99",0.947055393597208,0.0645317794518855,2000-10-26,41,"FALL","NavFac","1_10R",10.14,"10R",0,0,518,18,0,0,0,1,0,0,0,0,0,0,0.283754102722756,0.275201239527042,175,175,0.00162145201555861,0.0015725785115831,"0.809454773833687"
"100",0.741453284303549,-0.108351994083526,2001-05-03,42,"SPRING","NavFac","1_10R",10.14,"10R",0,1,349,36,0,5,0,1,2,0,1,0,0,0,0.268628044883339,-0.20560210929366,189,189,0.00142131240679015,-0.0010878418481146,"0.844254338950378"
"101",0.857874134354464,-0.168516802287475,2001-10-16,43,"FALL","NavFac","1_10R",10.14,"10R",0,1,358,91,0,7,0,0,0,0,0,0,0,0,0.131048153259768,0.116420850050915,166,166,0.000789446706384145,0.000701330421993464,"0.799663709329006"
"102",0.762913324921059,-0.148067861099884,2002-05-01,44,"SPRING","NavFac","1_10R",10.14,"10R",0,0,348,14,0,10,0,0,0,0,0,0,0,0,0.0971376061262628,-0.0949608094334048,197,197,0.000493084295057172,-0.000482034565651801,"0.810393729637762"
